timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741721839473,21306,Facebook Reels-2,200,OK,Thread Group 1-160,text,true,,428728,135,130,130,https://web.facebook.com/reel/?_rdc=1&_rdr,632,0,0
1741721854638,6177,Facebook Groups,200,OK,Thread Group 1-175,text,true,,82732,398,130,130,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1094,0,0
1741721854638,1094,Facebook Groups-0,301,Moved Permanently,Thread Group 1-175,text,true,,510,126,130,130,https://facebook.com/groups/feed/,1094,0,0
1741721855731,1331,Facebook Groups-1,302,Found,Thread Group 1-175,text,true,,889,130,130,130,https://www.facebook.com/groups/feed/,1331,0,0
1741721857062,3753,Facebook Groups-2,200,OK,Thread Group 1-175,text,true,,81333,142,130,130,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1777,0,0
1741721846844,13982,Facebook Reels,200,OK,Thread Group 1-121,text,true,,430231,377,130,130,https://web.facebook.com/reel/?_rdc=1&_rdr,1325,0,0
1741721846844,1325,Facebook Reels-0,301,Moved Permanently,Thread Group 1-121,text,true,,502,119,130,130,https://facebook.com/reel/,1325,0,0
1741721848169,1018,Facebook Reels-1,302,Found,Thread Group 1-121,text,true,,882,123,130,130,https://www.facebook.com/reel/,1018,0,0
1741721849187,11639,Facebook Reels-2,200,OK,Thread Group 1-121,text,true,,428847,135,130,130,https://web.facebook.com/reel/?_rdc=1&_rdr,1754,0,0
1741721846108,14734,Facebook Reels,200,OK,Thread Group 1-110,text,true,,429935,377,129,129,https://web.facebook.com/reel/?_rdc=1&_rdr,846,0,0
1741721846108,846,Facebook Reels-0,301,Moved Permanently,Thread Group 1-110,text,true,,503,119,129,129,https://facebook.com/reel/,846,0,0
1741721846954,1337,Facebook Reels-1,302,Found,Thread Group 1-110,text,true,,882,123,129,129,https://www.facebook.com/reel/,1337,0,0
1741721848291,12551,Facebook Reels-2,200,OK,Thread Group 1-110,text,true,,428550,135,129,129,https://web.facebook.com/reel/?_rdc=1&_rdr,1149,0,0
1741721837911,23076,Facebook Feed,200,OK,Thread Group 1-95,text,true,,69106,422,128,128,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,735,0,0
1741721837911,735,Facebook Feed-0,301,Moved Permanently,Thread Group 1-95,text,true,,517,134,128,128,https://facebook.com/?filter=all&sk=h_chr,735,0,0
1741721838646,630,Facebook Feed-1,302,Found,Thread Group 1-95,text,true,,884,138,128,128,https://www.facebook.com/?filter=all&sk=h_chr,630,0,0
1741721839276,21711,Facebook Feed-2,200,OK,Thread Group 1-95,text,true,,67705,150,128,128,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,18121,0,16908
1741721838589,22835,Facebook Marketplace,200,OK,Thread Group 1-98,text,true,,428703,436,128,128,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,2844,0,1731
1741721838589,2844,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-98,text,true,,468,138,128,128,https://faceboo.com/marketplace/?ref=bookmark,2844,0,1731
1741721841432,618,Facebook Marketplace-1,302,Found,Thread Group 1-98,text,true,,902,143,128,128,https://www.facebook.com/marketplace/?ref=bookmark,618,0,0
1741721842050,19374,Facebook Marketplace-2,200,OK,Thread Group 1-98,text,true,,427333,155,128,128,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,868,0,0
1741721823674,37759,Facebook Marketplace,200,OK,Thread Group 1-194,text,true,,428799,436,128,128,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,410,0,0
1741721823674,410,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-194,text,true,,469,138,128,128,https://faceboo.com/marketplace/?ref=bookmark,410,0,0
1741721824084,3456,Facebook Marketplace-1,302,Found,Thread Group 1-194,text,true,,1181,143,128,128,https://www.facebook.com/marketplace/?ref=bookmark,3456,0,3143
1741721827540,33893,Facebook Marketplace-2,200,OK,Thread Group 1-194,text,true,,427149,155,128,128,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,717,0,0
1741721839135,22337,Facebook Reels,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3757,119,128,128,https://www.facebook.com/reel/,1299,0,631
1741721839135,1299,Facebook Reels-0,301,Moved Permanently,Thread Group 1-41,text,true,,502,119,128,128,https://facebook.com/reel/,1299,0,631
1741721840433,21039,Facebook Reels-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-41,text,false,,3255,0,128,128,https://www.facebook.com/reel/,0,0,21039
1741721824110,37362,Facebook Reels,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-148,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3757,119,128,128,https://www.facebook.com/reel/,16328,0,15656
1741721824110,16328,Facebook Reels-0,301,Moved Permanently,Thread Group 1-148,text,true,,502,119,128,128,https://facebook.com/reel/,16328,0,15656
1741721840437,21035,Facebook Reels-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-148,text,false,,3255,0,128,128,https://www.facebook.com/reel/,0,0,21035
1741721826104,35390,Facebook Marketplace,200,OK,Thread Group 1-184,text,true,,428470,436,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,326,0,0
1741721826104,326,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-184,text,true,,469,138,127,127,https://faceboo.com/marketplace/?ref=bookmark,326,0,0
1741721826430,329,Facebook Marketplace-1,302,Found,Thread Group 1-184,text,true,,926,143,127,127,https://www.facebook.com/marketplace/?ref=bookmark,329,0,0
1741721826760,34734,Facebook Marketplace-2,200,OK,Thread Group 1-184,text,true,,427075,155,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,513,0,0
1741721848202,13457,Facebook Feed,200,OK,Thread Group 1-142,text,true,,69077,422,127,127,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,999,0,0
1741721848202,999,Facebook Feed-0,301,Moved Permanently,Thread Group 1-142,text,true,,517,134,127,127,https://facebook.com/?filter=all&sk=h_chr,999,0,0
1741721849201,1648,Facebook Feed-1,302,Found,Thread Group 1-142,text,true,,879,138,127,127,https://www.facebook.com/?filter=all&sk=h_chr,1648,0,0
1741721850850,10810,Facebook Feed-2,200,OK,Thread Group 1-142,text,true,,67681,150,127,127,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,4959,0,3813
1741721833661,28396,Facebook Reels,200,OK,Thread Group 1-192,text,true,,430063,377,127,127,https://web.facebook.com/reel/?_rdc=1&_rdr,1256,0,675
1741721833661,1256,Facebook Reels-0,301,Moved Permanently,Thread Group 1-192,text,true,,502,119,127,127,https://facebook.com/reel/,1256,0,675
1741721834917,501,Facebook Reels-1,302,Found,Thread Group 1-192,text,true,,882,123,127,127,https://www.facebook.com/reel/,501,0,0
1741721835418,26639,Facebook Reels-2,200,OK,Thread Group 1-192,text,true,,428679,135,127,127,https://web.facebook.com/reel/?_rdc=1&_rdr,606,0,0
1741721840038,22117,Facebook Marketplace,200,OK,Thread Group 1-115,text,true,,428434,436,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,2442,0,1885
1741721840038,2442,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-115,text,true,,469,138,127,127,https://faceboo.com/marketplace/?ref=bookmark,2442,0,1885
1741721842479,650,Facebook Marketplace-1,302,Found,Thread Group 1-115,text,true,,902,143,127,127,https://www.facebook.com/marketplace/?ref=bookmark,650,0,0
1741721843129,19026,Facebook Marketplace-2,200,OK,Thread Group 1-115,text,true,,427063,155,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,886,0,0
1741721852420,9776,Facebook Groups,200,OK,Thread Group 1-170,text,true,,82692,398,127,127,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1295,0,0
1741721852420,1295,Facebook Groups-0,301,Moved Permanently,Thread Group 1-170,text,true,,510,126,127,127,https://facebook.com/groups/feed/,1295,0,0
1741721853715,1135,Facebook Groups-1,302,Found,Thread Group 1-170,text,true,,889,130,127,127,https://www.facebook.com/groups/feed/,1135,0,0
1741721854850,7346,Facebook Groups-2,200,OK,Thread Group 1-170,text,true,,81293,142,127,127,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1800,0,0
1741721841162,21038,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-176,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,127,127,https://facebook.com/friends,0,0,21038
1741721841162,21038,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,127,127,https://faceboo.com/marketplace/?ref=bookmark,0,0,21038
1741721841194,21021,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-78,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,127,127,https://faceboo.com/marketplace/?ref=bookmark,0,0,21021
1741721830963,31414,Facebook Marketplace,200,OK,Thread Group 1-168,text,true,,428635,436,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1146,0,0
1741721830963,1146,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-168,text,true,,469,138,127,127,https://faceboo.com/marketplace/?ref=bookmark,1146,0,0
1741721832109,694,Facebook Marketplace-1,302,Found,Thread Group 1-168,text,true,,902,143,127,127,https://www.facebook.com/marketplace/?ref=bookmark,694,0,0
1741721832803,29574,Facebook Marketplace-2,200,OK,Thread Group 1-168,text,true,,427264,155,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1644,0,0
1741721851050,11377,Facebook Groups,200,OK,Thread Group 1-146,text,true,,82699,398,127,127,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1370,0,0
1741721851050,1370,Facebook Groups-0,301,Moved Permanently,Thread Group 1-146,text,true,,509,126,127,127,https://facebook.com/groups/feed/,1370,0,0
1741721852420,4163,Facebook Groups-1,302,Found,Thread Group 1-146,text,true,,888,130,127,127,https://www.facebook.com/groups/feed/,4163,0,2736
1741721856582,5844,Facebook Groups-2,200,OK,Thread Group 1-146,text,true,,81302,142,127,127,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,4048,0,2805
1741721836721,25742,Facebook Feed,200,OK,Thread Group 1-28,text,true,,69368,422,127,127,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1058,0,505
1741721836721,1058,Facebook Feed-0,301,Moved Permanently,Thread Group 1-28,text,true,,517,134,127,127,https://facebook.com/?filter=all&sk=h_chr,1058,0,505
1741721837779,1472,Facebook Feed-1,302,Found,Thread Group 1-28,text,true,,1168,138,127,127,https://www.facebook.com/?filter=all&sk=h_chr,1472,0,857
1741721839251,23212,Facebook Feed-2,200,OK,Thread Group 1-28,text,true,,67683,150,127,127,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,18137,0,16898
1741721839563,22984,Facebook Marketplace,200,OK,Thread Group 1-132,text,true,,428281,436,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1446,0,679
1741721839563,1446,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-132,text,true,,468,138,127,127,https://faceboo.com/marketplace/?ref=bookmark,1446,0,679
1741721841008,639,Facebook Marketplace-1,302,Found,Thread Group 1-132,text,true,,902,143,127,127,https://www.facebook.com/marketplace/?ref=bookmark,639,0,0
1741721841648,20899,Facebook Marketplace-2,200,OK,Thread Group 1-132,text,true,,426911,155,127,127,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,749,0,0
1741721838117,24460,Facebook Reels,200,OK,Thread Group 1-106,text,true,,430469,377,127,127,https://web.facebook.com/reel/?_rdc=1&_rdr,745,0,0
1741721838117,745,Facebook Reels-0,301,Moved Permanently,Thread Group 1-106,text,true,,503,119,127,127,https://facebook.com/reel/,745,0,0
1741721838862,542,Facebook Reels-1,302,Found,Thread Group 1-106,text,true,,882,123,127,127,https://www.facebook.com/reel/,542,0,0
1741721839404,23173,Facebook Reels-2,200,OK,Thread Group 1-106,text,true,,429084,135,127,127,https://web.facebook.com/reel/?_rdc=1&_rdr,601,0,0
1741721856746,5838,Facebook Feed,200,OK,Thread Group 1-158,text,true,,69090,422,126,126,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1074,0,0
1741721856746,1074,Facebook Feed-0,301,Moved Permanently,Thread Group 1-158,text,true,,518,134,126,126,https://facebook.com/?filter=all&sk=h_chr,1074,0,0
1741721857820,1038,Facebook Feed-1,302,Found,Thread Group 1-158,text,true,,884,138,126,126,https://www.facebook.com/?filter=all&sk=h_chr,1038,0,0
1741721858858,3726,Facebook Feed-2,200,OK,Thread Group 1-158,text,true,,67688,150,126,126,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1526,0,0
1741721837205,25578,Facebook Marketplace,200,OK,Thread Group 1-89,text,true,,428527,436,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,9752,0,7977
1741721837205,9752,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-89,text,true,,468,138,126,126,https://faceboo.com/marketplace/?ref=bookmark,9752,0,7977
1741721846956,1341,Facebook Marketplace-1,302,Found,Thread Group 1-89,text,true,,902,143,126,126,https://www.facebook.com/marketplace/?ref=bookmark,1341,0,0
1741721848298,14485,Facebook Marketplace-2,200,OK,Thread Group 1-89,text,true,,427157,155,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1194,0,0
1741721853220,9808,Facebook Feed,200,OK,Thread Group 1-161,text,true,,69090,422,126,126,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1122,0,0
1741721853220,1122,Facebook Feed-0,301,Moved Permanently,Thread Group 1-161,text,true,,513,134,126,126,https://facebook.com/?filter=all&sk=h_chr,1122,0,0
1741721854342,1123,Facebook Feed-1,302,Found,Thread Group 1-161,text,true,,884,138,126,126,https://www.facebook.com/?filter=all&sk=h_chr,1123,0,0
1741721855464,7563,Facebook Feed-2,200,OK,Thread Group 1-161,text,true,,67693,150,126,126,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1682,0,0
1741721841552,21686,Facebook Marketplace,200,OK,Thread Group 1-173,text,true,,428283,436,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,621,0,0
1741721841552,621,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-173,text,true,,469,138,126,126,https://faceboo.com/marketplace/?ref=bookmark,621,0,0
1741721842173,4990,Facebook Marketplace-1,302,Found,Thread Group 1-173,text,true,,901,143,126,126,https://www.facebook.com/marketplace/?ref=bookmark,4990,0,4239
1741721847163,16075,Facebook Marketplace-2,200,OK,Thread Group 1-173,text,true,,426913,155,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1254,0,0
1741721842705,20538,Facebook Marketplace,200,OK,Thread Group 1-150,text,true,,428245,436,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1661,0,808
1741721842705,1661,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-150,text,true,,469,138,126,126,https://faceboo.com/marketplace/?ref=bookmark,1661,0,808
1741721844366,680,Facebook Marketplace-1,302,Found,Thread Group 1-150,text,true,,922,143,126,126,https://www.facebook.com/marketplace/?ref=bookmark,680,0,0
1741721845046,18197,Facebook Marketplace-2,200,OK,Thread Group 1-150,text,true,,426854,155,126,126,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1613,0,0
1741721836894,26350,Facebook Reels,200,OK,Thread Group 1-103,text,true,,430089,377,126,126,https://web.facebook.com/reel/?_rdc=1&_rdr,501,0,0
1741721836894,501,Facebook Reels-0,301,Moved Permanently,Thread Group 1-103,text,true,,503,119,126,126,https://facebook.com/reel/,501,0,0
1741721837395,554,Facebook Reels-1,302,Found,Thread Group 1-103,text,true,,882,123,126,126,https://www.facebook.com/reel/,554,0,0
1741721837949,25295,Facebook Reels-2,200,OK,Thread Group 1-103,text,true,,428704,135,126,126,https://web.facebook.com/reel/?_rdc=1&_rdr,890,0,0
1741721845492,17753,Facebook Reels,200,OK,Thread Group 1-42,text,true,,429967,377,125,125,https://web.facebook.com/reel/?_rdc=1&_rdr,2558,0,1284
1741721845492,2558,Facebook Reels-0,301,Moved Permanently,Thread Group 1-42,text,true,,502,119,125,125,https://facebook.com/reel/,2558,0,1284
1741721848050,798,Facebook Reels-1,302,Found,Thread Group 1-42,text,true,,882,123,125,125,https://www.facebook.com/reel/,798,0,0
1741721848848,14397,Facebook Reels-2,200,OK,Thread Group 1-42,text,true,,428583,135,125,125,https://web.facebook.com/reel/?_rdc=1&_rdr,1265,0,0
1741721826235,37833,Facebook Reels,200,OK,Thread Group 1-19,text,true,,430105,377,124,124,https://web.facebook.com/reel/?_rdc=1&_rdr,336,0,0
1741721826235,336,Facebook Reels-0,301,Moved Permanently,Thread Group 1-19,text,true,,502,119,124,124,https://facebook.com/reel/,336,0,0
1741721826571,8326,Facebook Reels-1,302,Found,Thread Group 1-19,text,true,,881,123,124,124,https://www.facebook.com/reel/,8326,0,7693
1741721834897,29171,Facebook Reels-2,200,OK,Thread Group 1-19,text,true,,428722,135,124,124,https://web.facebook.com/reel/?_rdc=1&_rdr,18800,0,17512
1741721843517,20627,Facebook Marketplace,200,OK,Thread Group 1-165,text,true,,428262,436,123,123,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,845,0,0
1741721843517,845,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-165,text,true,,469,138,123,123,https://faceboo.com/marketplace/?ref=bookmark,845,0,0
1741721844362,1841,Facebook Marketplace-1,302,Found,Thread Group 1-165,text,true,,901,143,123,123,https://www.facebook.com/marketplace/?ref=bookmark,1841,0,934
1741721846203,17941,Facebook Marketplace-2,200,OK,Thread Group 1-165,text,true,,426892,155,123,123,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,909,0,0
1741721843165,21027,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-186,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,123,123,https://facebook.com/friends,0,0,21027
1741721836595,27695,Facebook Reels,200,OK,Thread Group 1-82,text,true,,430085,377,123,123,https://web.facebook.com/reel/?_rdc=1&_rdr,484,0,0
1741721836595,484,Facebook Reels-0,301,Moved Permanently,Thread Group 1-82,text,true,,503,119,123,123,https://facebook.com/reel/,484,0,0
1741721837079,555,Facebook Reels-1,302,Found,Thread Group 1-82,text,true,,878,123,123,123,https://www.facebook.com/reel/,555,0,0
1741721837634,26656,Facebook Reels-2,200,OK,Thread Group 1-82,text,true,,428704,135,123,123,https://web.facebook.com/reel/?_rdc=1&_rdr,1345,0,0
1741721837904,26780,Facebook Reels,200,OK,Thread Group 1-97,text,true,,430286,377,122,122,https://web.facebook.com/reel/?_rdc=1&_rdr,705,0,0
1741721837904,705,Facebook Reels-0,301,Moved Permanently,Thread Group 1-97,text,true,,503,119,122,122,https://facebook.com/reel/,705,0,0
1741721838609,605,Facebook Reels-1,302,Found,Thread Group 1-97,text,true,,882,123,122,122,https://www.facebook.com/reel/,605,0,0
1741721839214,25470,Facebook Reels-2,200,OK,Thread Group 1-97,text,true,,428901,135,122,122,https://web.facebook.com/reel/?_rdc=1&_rdr,634,0,0
1741721858255,6463,Facebook Groups,200,OK,Thread Group 1-190,text,true,,82707,398,121,121,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1220,0,0
1741721858255,1220,Facebook Groups-0,301,Moved Permanently,Thread Group 1-190,text,true,,510,126,121,121,https://facebook.com/groups/feed/,1220,0,0
1741721859475,1134,Facebook Groups-1,302,Found,Thread Group 1-190,text,true,,889,130,121,121,https://www.facebook.com/groups/feed/,1134,0,0
1741721860610,4108,Facebook Groups-2,200,OK,Thread Group 1-190,text,true,,81308,142,121,121,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1492,0,0
1741721825870,39248,Facebook Marketplace,200,OK,Thread Group 1-196,text,true,,428257,436,121,121,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,16528,0,15956
1741721825870,16528,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-196,text,true,,469,138,121,121,https://faceboo.com/marketplace/?ref=bookmark,16528,0,15956
1741721842397,2690,Facebook Marketplace-1,302,Found,Thread Group 1-196,text,true,,901,143,121,121,https://www.facebook.com/marketplace/?ref=bookmark,2690,0,2043
1741721845087,20031,Facebook Marketplace-2,200,OK,Thread Group 1-196,text,true,,426887,155,121,121,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,6155,0,4460
1741721844199,21029,Facebook Groups,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-159,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,121,121,https://facebook.com/groups/feed/,0,0,21029
1741721860816,4435,Facebook Feed,200,OK,Thread Group 1-175,text,true,,69088,422,121,121,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1022,0,0
1741721860816,1022,Facebook Feed-0,301,Moved Permanently,Thread Group 1-175,text,true,,518,134,121,121,https://facebook.com/?filter=all&sk=h_chr,1022,0,0
1741721861838,849,Facebook Feed-1,302,Found,Thread Group 1-175,text,true,,884,138,121,121,https://www.facebook.com/?filter=all&sk=h_chr,849,0,0
1741721862687,2564,Facebook Feed-2,200,OK,Thread Group 1-175,text,true,,67686,150,121,121,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,971,0,0
1741721844152,21146,Friend Request,200,OK,Thread Group 1-172,text,true,,73009,556,121,121,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,10173,0,9037
1741721844152,10173,Friend Request-0,301,Moved Permanently,Thread Group 1-172,text,true,,505,121,121,121,https://facebook.com/friends,10173,0,9037
1741721854326,1121,Friend Request-1,302,Found,Thread Group 1-172,text,true,,880,125,121,121,https://www.facebook.com/friends,1121,0,0
1741721855446,5989,Friend Request-2,302,Found,Thread Group 1-172,text,true,,4109,137,121,121,https://web.facebook.com/friends?_rdc=1&_rdr,5989,0,4970
1741721861435,3862,Friend Request-3,200,OK,Thread Group 1-172,text,true,,67515,173,121,121,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1152,0,0
1741721857744,7613,Facebook Feed,200,OK,Thread Group 1-189,text,true,,69082,422,121,121,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1016,0,0
1741721857744,1016,Facebook Feed-0,301,Moved Permanently,Thread Group 1-189,text,true,,514,134,121,121,https://facebook.com/?filter=all&sk=h_chr,1016,0,0
1741721858760,1286,Facebook Feed-1,302,Found,Thread Group 1-189,text,true,,884,138,121,121,https://www.facebook.com/?filter=all&sk=h_chr,1286,0,0
1741721860046,5311,Facebook Feed-2,200,OK,Thread Group 1-189,text,true,,67684,150,121,121,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1030,0,0
1741721850907,14647,Facebook Reels,200,OK,Thread Group 1-140,text,true,,430060,377,121,121,https://web.facebook.com/reel/?_rdc=1&_rdr,1270,0,0
1741721850907,1270,Facebook Reels-0,301,Moved Permanently,Thread Group 1-140,text,true,,503,119,121,121,https://facebook.com/reel/,1270,0,0
1741721852177,1374,Facebook Reels-1,302,Found,Thread Group 1-140,text,true,,882,123,121,121,https://www.facebook.com/reel/,1374,0,0
1741721853551,12003,Facebook Reels-2,200,OK,Thread Group 1-140,text,true,,428675,135,121,121,https://web.facebook.com/reel/?_rdc=1&_rdr,1264,0,0
1741721831865,33926,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4626,281,120,120,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,8242,0,7706
1741721831865,8242,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-24,text,true,,468,138,120,120,https://faceboo.com/marketplace/?ref=bookmark,8242,0,7706
1741721840107,4651,Facebook Marketplace-1,302,Found,Thread Group 1-24,text,true,,901,143,120,120,https://www.facebook.com/marketplace/?ref=bookmark,4651,0,3906
1741721844757,21033,Facebook Marketplace-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-24,text,false,,3257,0,120,120,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,0,0,21033
1741721844014,21776,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-199,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3759,121,120,120,https://www.facebook.com/friends,747,0,0
1741721844014,747,Friend Request-0,301,Moved Permanently,Thread Group 1-199,text,true,,504,121,120,120,https://facebook.com/friends,747,0,0
1741721844761,21029,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-199,text,false,,3255,0,120,120,https://www.facebook.com/friends,0,0,21029
